word,key
邓艾,历史人物.三　国
司马昭,历史人物.三　国
司马孚,历史人物.三　国
刘焉,历史人物.三　国
张松,历史人物.三　国
庞统,历史人物.三　国
刘璋,历史人物.三　国
关羽,历史人物.三　国
刘封,历史人物.三　国
法正,历史人物.三　国
黄忠,历史人物.三　国
麋竺,历史人物.三　国
麋芳,历史人物.三　国
张飞,历史人物.三　国
马超,历史人物.三　国
刘巴,历史人物.三　国
马良,历史人物.三　国
雍闿,历史人物.三　国
孟获,历史人物.三　国
马谡,历史人物.三　国
孟达,历史人物.三　国
赵云(雲),历史人物.三　国
李恢,历史人物.三　国
诸葛亮,历史人物.三　国
魏延,历史人物.三　国
李严,历史人物.三　国
杨仪,历史人物.三　国
向宠,历史人物.三　国
蒋琬,历史人物.三　国
董允,历史人物.三　国
王平,历史人物.三　国
马忠,历史人物.三　国
吕乂,历史人物.三　国
邓芝,历史人物.三　国
费祎,历史人物.三　国
张嶷,历史人物.三　国
黄皓,历史人物.三　国
诸葛瞻,历史人物.三　国
廖化,历史人物.三　国
姜维,历史人物.三　国
谯周,历史人物.三　国
孙坚,历史人物.三　国
孙策,历史人物.三　国
吴景,历史人物.三　国
太史慈,历史人物.三　国
孙贲,历史人物.三　国
周瑜,历史人物.三　国
二桥,历史人物.三　国
大桥,历史人物.三　国
小桥,历史人物.三　国
程普,历史人物.三　国
黄盖,历史人物.三　国
甘宁,历史人物.三　国
鲁肃,历史人物.三　国
凌统,历史人物.三　国
陆绩,历史人物.三　国
蒋钦,历史人物.三　国
吕蒙,历史人物.三　国
士燮,历史人物.三　国
吕范(範),历史人物.三　国
潘璋,历史人物.三　国
张昭,历史人物.三　国
孙登,历史人物.三　国
诸葛瑾,历史人物.三　国
顾雍,历史人物.三　国
阚泽,历史人物.三　国
陆逊,历史人物.三　国
步骘,历史人物.三　国
全琮,历史人物.三　国
朱然,历史人物.三　国
朱据,历史人物.三　国
诸葛恪,历史人物.三　国
留赞,历史人物.三　国
孙峻,历史人物.三　国
吕岱,历史人物.三　国
陆凯,历史人物.三　国
丁奉,历史人物.三　国
孟宗,历史人物.三　国
陆抗,历史人物.三　国
晋武帝,历史人物.两　晋
司马炎,历史人物.两　晋
晋惠帝,历史人物.两　晋
司马衷,历史人物.两　晋
贾皇后,历史人物.两　晋
晋怀帝,历史人物.两　晋
司马炽,历史人物.两　晋
晋愍帝,历史人物.两　晋
司马邺,历史人物.两　晋
晋元帝,历史人物.两　晋
司马睿,历史人物.两　晋
晋明帝,历史人物.两　晋
司马绍,历史人物.两　晋
晋成帝,历史人物.两　晋
司马衍,历史人物.两　晋
晋康帝,历史人物.两　晋
司马岳,历史人物.两　晋
褚皇后,历史人物.两　晋
晋穆帝,历史人物.两　晋
司马聃,历史人物.两　晋
晋哀帝,历史人物.两　晋
司马丕,历史人物.两　晋
晋废帝,历史人物.两　晋
司马奕,历史人物.两　晋
晋简文帝,历史人物.两　晋
司马昱,历史人物.两　晋
晋孝武帝,历史人物.两　晋
司马曜,历史人物.两　晋
晋安帝,历史人物.两　晋
司马德宗,历史人物.两　晋
晋恭帝,历史人物.两　晋
司马德文,历史人物.两　晋
王祥,历史人物.两　晋
裴秀,历史人物.两　晋
鲁芝,历史人物.两　晋
羊祜,历史人物.两　晋
傅玄,历史人物.两　晋
何曾,历史人物.两　晋
马隆,历史人物.两　晋
贾充,历史人物.两　晋
山涛,历史人物.两　晋
杜预,历史人物.两　晋
刘毅,历史人物.两　晋
王濬,历史人物.两　晋
李密,历史人物.两　晋
王济,历史人物.两　晋
杨骏,历史人物.两　晋
司马亮,历史人物.两　晋
卫瓘,历史人物.两　晋
卫恒,历史人物.两　晋
司马玮,历史人物.两　晋
和峤,历史人物.两　晋
华峤,历史人物.两　晋
傅咸,历史人物.两　晋
周处,历史人物.两　晋
王浑,历史人物.两　晋
齐万年,历史人物.两　晋
贾谧,历史人物.两　晋
张华,历史人物.两　晋
司马允,历史人物.两　晋
潘岳,历史人物.两　晋
石崇,历史人物.两　晋
绿珠,历史人物.两　晋
王恺,历史人物.两　晋
赵钦,历史人物.两　晋
司马伦,历史人物.两　晋
司马肜,历史人物.两　晋
司马冏,历史人物.两　晋
陆机,历史人物.两　晋
陆云(雲),历史人物.两　晋
索靖,历史人物.两　晋
司马乂,历史人物.两　晋
嵇绍,历史人物.两　晋
王戎,历史人物.两　晋
张方,历史人物.两　晋
司马颖,历史人物.两　晋
司马颙,历史人物.两　晋
刘弘,历史人物.两　晋
陈敏,历史人物.两　晋
司马腾,历史人物.两　晋
江统,历史人物.两　晋
罗尚,历史人物.两　晋
卫操,历史人物.两　晋
司马越,历史人物.两　晋
王衍,历史人物.两　晋
苟晞,历史人物.两　晋
挚虞,历史人物.两　晋
华轶,历史人物.两　晋
山简,历史人物.两　晋
顾荣,历史人物.两　晋
周玘,历史人物.两　晋
王浚,历史人物.两　晋
索林,历史人物.两　晋
郭巨,历史人物.两　晋
刘琨,历史人物.两　晋
贺循,历史人物.两　晋
胡毋辅之,历史人物.两　晋
祖逖,历史人物.两　晋
司马承,历史人物.两　晋
司马氶,历史人物.两　晋
刁协,历史人物.两　晋
周凯,历史人物.两　晋
戴渊,历史人物.两　晋
易雄,历史人物.两　晋
周札,历史人物.两　晋
王敦,历史人物.两　晋
王含,历史人物.两　晋
纪瞻,历史人物.两　晋
邓攸,历史人物.两　晋
卞壶,历史人物.两　晋
桓彝,历史人物.两　晋
苏峻,历史人物.两　晋
卞敦,历史人物.两　晋
温峤,历史人物.两　晋
司马羕,历史人物.两　晋
祖约,历史人物.两　晋
刘隗,历史人物.两　晋
陶侃,历史人物.两　晋
王导,历史人物.两　晋
郗鉴,历史人物.两　晋
毛宝,历史人物.两　晋
庾亮,历史人物.两　晋
庾冰,历史人物.两　晋
庾翼,历史人物.两　晋
诸葛恢,历史人物.两　晋
何充,历史人物.两　晋
褚裒,历史人物.两　晋
殷浩,历史人物.两　晋
桓温,历史人物.两　晋
王坦之,历史人物.两　晋
王彪之,历史人物.两　晋
郗超,历史人物.两　晋
桓沖,历史人物.两　晋
谢安,历史人物.两　晋
桓伊,历史人物.两　晋
谢玄,历史人物.两　晋
王徽之,历史人物.两　晋
谢石,历史人物.两　晋
朱序,历史人物.两　晋
王国宝,历史人物.两　晋
王恭,历史人物.两　晋
殷仲堪,历史人物.两　晋
谢琰,历史人物.两　晋
袁山松,历史人物.两　晋
袁崧,历史人物.两　晋
司马元显,历史人物.两　晋
刘牢之,历史人物.两　晋
司马道子,历史人物.两　晋
桓玄,历史人物.两　晋
刁逵,历史人物.两　晋
毛璩,历史人物.两　晋
何无忌,历史人物.两　晋
刘毅,历史人物.两　晋
刘穆之,历史人物.两　晋
王镇恶,历史人物.两　晋
朱龄石,历史人物.两　晋
刘渊,历史人物.十 六 国
刘和,历史人物.十 六 国
刘聪,历史人物.十 六 国
刘粲,历史人物.十 六 国
刘曜,历史人物.十 六 国
李雄,历史人物.十 六 国
李班,历史人物.十 六 国
李期,历史人物.十 六 国
李寿,历史人物.十 六 国
李势,历史人物.十 六 国
拓跋猗卢,历史人物.十 六 国
拓跋普根,历史人物.十 六 国
拓跋郁律,历史人物.十 六 国
拓跋贺傉,历史人物.十 六 国
拓跋纥那,历史人物.十 六 国
拓跋翳槐,历史人物.十 六 国
拓跋什翼犍,历史人物.十 六 国
张轨,历史人物.十 六 国
张寔,历史人物.十 六 国
张茂,历史人物.十 六 国
张骏,历史人物.十 六 国
张重华,历史人物.十 六 国
张耀灵,历史人物.十 六 国
张祚,历史人物.十 六 国
张玄靓,历史人物.十 六 国
张天锡,历史人物.十 六 国
石勒,历史人物.十 六 国
石弘,历史人物.十 六 国
石虎,历史人物.十 六 国
石世,历史人物.十 六 国
石遵,历史人物.十 六 国
石鉴,历史人物.十 六 国
石祗,历史人物.十 六 国
慕容廆,历史人物.十 六 国
慕容皝,历史人物.十 六 国
慕容儁,历史人物.十 六 国
慕容暐,历史人物.十 六 国
冉闵,历史人物.十 六 国
石闵,历史人物.十 六 国
苻洪,历史人物.十 六 国
苻健,历史人物.十 六 国
苻生,历史人物.十 六 国
苻坚,历史人物.十 六 国
苻丕,历史人物.十 六 国
苻登,历史人物.十 六 国
苻崇,历史人物.十 六 国
姚苌,历史人物.十 六 国
姚兴,历史人物.十 六 国
姚泓,历史人物.十 六 国
慕容垂,历史人物.十 六 国
慕容宝,历史人物.十 六 国
慕容盛,历史人物.十 六 国
慕容熙,历史人物.十 六 国
慕容泓,历史人物.十 六 国
慕容冲,历史人物.十 六 国
段随,历史人物.十 六 国
慕容觊,历史人物.十 六 国
慕容瑶,历史人物.十 六 国
慕容忠,历史人物.十 六 国
慕容永,历史人物.十 六 国
乞伏国仁,历史人物.十 六 国
乞伏乾归,历史人物.十 六 国
乞伏炽磐,历史人物.十 六 国
乞伏暮末,历史人物.十 六 国
乞伏慕末,历史人物.十 六 国
乞伏茂蔓,历史人物.十 六 国
吕光,历史人物.十 六 国
吕绍,历史人物.十 六 国
吕纂,历史人物.十 六 国
吕隆,历史人物.十 六 国
翟辽,历史人物.十 六 国
翟钊,历史人物.十 六 国
秃发(髮)乌孤,历史人物.十 六 国
秃发(髮)利鹿孤,历史人物.十 六 国
秃发(髮)傉檀,历史人物.十 六 国
慕容德,历史人物.十 六 国
慕容超,历史人物.十 六 国
李暠,历史人物.十 六 国
尹太后,历史人物.十 六 国
李歆,历史人物.十 六 国
李恂,历史人物.十 六 国
段业,历史人物.十 六 国
沮渠蒙逊,历史人物.十 六 国
沮渠牧犍,历史人物.十 六 国
沮渠茂虔,历史人物.十 六 国
谯纵,历史人物.十 六 国
赫连勃勃,历史人物.十 六 国
赫连昌,历史人物.十 六 国
赫连定,历史人物.十 六 国
高云(雲),历史人物.十 六 国
慕容云(雲),历史人物.十 六 国
冯跋,历史人物.十 六 国
冯弘,历史人物.十 六 国
段务勿尘,历史人物.十 六 国
务目尘,历史人物.十 六 国
段疾陆眷,历史人物.十 六 国
段就六眷,历史人物.十 六 国
段疾六眷,历史人物.十 六 国
段涉复辰,历史人物.十 六 国
涉复辰,历史人物.十 六 国
段辰,历史人物.十 六 国
段末波,历史人物.十 六 国
段末柸,历史人物.十 六 国
段牙,历史人物.十 六 国
段辽,历史人物.十 六 国
段护辽,历史人物.十 六 国
杨茂搜,历史人物.十 六 国
杨戊搜,历史人物.十 六 国
杨难敌,历史人物.十 六 国
杨定,历史人物.十 六 国
杨盛,历史人物.十 六 国
杨难当,历史人物.十 六 国
宇文莫廆,历史人物.十 六 国
宇文莫圭,历史人物.十 六 国
宇文逊昵延,历史人物.十 六 国
宇文悉独官,历史人物.十 六 国
宇文乞得归,历史人物.十 六 国
宇文乞得龟,历史人物.十 六 国
宇文逸豆归,历史人物.十 六 国
宇文归,历史人物.十 六 国
王弥,历史人物.十 六 国
范长生,历史人物.十 六 国
靳准(準),历史人物.十 六 国
段匹单,历史人物.十 六 国
张宾,历史人物.十 六 国
陈安,历史人物.十 六 国
游子远,历史人物.十 六 国
支雄,历史人物.十 六 国
范贲,历史人物.十 六 国
李农,历史人物.十 六 国
姚弋仲,历史人物.十 六 国
苻雄,历史人物.十 六 国
姚襄,历史人物.十 六 国
慕容恪,历史人物.十 六 国
阳骛,历史人物.十 六 国
慕容评,历史人物.十 六 国
王猛,历史人物.十 六 国
苻融,历史人物.十 六 国
刘库仁,历史人物.十 六 国
刘卫辰,历史人物.十 六 国
兰汗,历史人物.十 六 国
封孚,历史人物.十 六 国
公孙五楼,历史人物.十 六 国
叱干阿利,历史人物.十 六 国
冯素弗,历史人物.十 六 国
姚硕德,历史人物.十 六 国
韦华,历史人物.十 六 国
阚骃,历史人物.十 六 国
宋武帝,历史人物.南北朝
刘裕,历史人物.南北朝
宋少帝,历史人物.南北朝
刘义符,历史人物.南北朝
宋文帝,历史人物.南北朝
刘义隆,历史人物.南北朝
刘劭,历史人物.南北朝
宋孝武帝,历史人物.南北朝
刘骏,历史人物.南北朝
宋前废帝,历史人物.南北朝
刘子业,历史人物.南北朝
宋明帝,历史人物.南北朝
刘彧,历史人物.南北朝
宋后(後)废帝,历史人物.南北朝
刘昱,历史人物.南北朝
宋顺帝,历史人物.南北朝
刘准(準),历史人物.南北朝
齐高帝,历史人物.南北朝
萧道成,历史人物.南北朝
齐武帝,历史人物.南北朝
萧赜,历史人物.南北朝
郁(鬱)林王,历史人物.南北朝
萧昭业,历史人物.南北朝
海陵王,历史人物.南北朝
萧昭文,历史人物.南北朝
齐明帝,历史人物.南北朝
萧鸾,历史人物.南北朝
东昏侯,历史人物.南北朝
萧宝卷,历史人物.南北朝
齐和帝,历史人物.南北朝
萧宝融,历史人物.南北朝
梁武帝,历史人物.南北朝
萧衍,历史人物.南北朝
梁简文帝,历史人物.南北朝
萧纲,历史人物.南北朝
豫章王,历史人物.南北朝
萧栋,历史人物.南北朝
武陵王,历史人物.南北朝
萧纪,历史人物.南北朝
梁元帝,历史人物.南北朝
萧绎,历史人物.南北朝
贞阳侯,历史人物.南北朝
萧渊明,历史人物.南北朝
梁敬帝,历史人物.南北朝
萧方智,历史人物.南北朝
梁宣帝,历史人物.南北朝
萧詧,历史人物.南北朝
梁明帝,历史人物.南北朝
萧岿,历史人物.南北朝
梁后(後)主,历史人物.南北朝
萧琮,历史人物.南北朝
陈武帝,历史人物.南北朝
陈霸先,历史人物.南北朝
陈文帝,历史人物.南北朝
陈蒨,历史人物.南北朝
陈废帝,历史人物.南北朝
陈伯宗,历史人物.南北朝
陈宣帝,历史人物.南北朝
陈顼,历史人物.南北朝
陈后(後)主,历史人物.南北朝
陈叔宝,历史人物.南北朝
张丽华,历史人物.南北朝
魏道武帝,历史人物.南北朝
拓跋珪,历史人物.南北朝
魏明元帝,历史人物.南北朝
拓跋嗣,历史人物.南北朝
魏太武帝,历史人物.南北朝
拓跋焘,历史人物.南北朝
南安王,历史人物.南北朝
拓跋余,历史人物.南北朝
魏文成帝,历史人物.南北朝
拓跋濬,历史人物.南北朝
冯太后,历史人物.南北朝
魏献文帝,历史人物.南北朝
拓跋弘,历史人物.南北朝
魏孝文帝,历史人物.南北朝
拓跋宏,历史人物.南北朝
元宏,历史人物.南北朝
魏宣武帝,历史人物.南北朝
元恪,历史人物.南北朝
胡太后,历史人物.南北朝
魏孝明帝,历史人物.南北朝
元诩,历史人物.南北朝
魏孝庄帝,历史人物.南北朝
元子攸,历史人物.南北朝
长广王,历史人物.南北朝
元晔,历史人物.南北朝
魏节闵帝,历史人物.南北朝
魏前废帝,历史人物.南北朝
元恭,历史人物.南北朝
安定王,历史人物.南北朝
魏后(後)废帝,历史人物.南北朝
元朗,历史人物.南北朝
魏孝武帝,历史人物.南北朝
元修,历史人物.南北朝
魏孝静帝,历史人物.南北朝
元善见,历史人物.南北朝
魏文帝,历史人物.南北朝
元宝炬,历史人物.南北朝
魏废帝,历史人物.南北朝
元钦,历史人物.南北朝
魏恭帝,历史人物.南北朝
元廓,历史人物.南北朝
齐文宣帝,历史人物.南北朝
高洋,历史人物.南北朝
齐废帝,历史人物.南北朝
高殷,历史人物.南北朝
齐孝昭帝,历史人物.南北朝
高演,历史人物.南北朝
齐武成帝,历史人物.南北朝
高湛,历史人物.南北朝
齐后(後)主,历史人物.南北朝
高纬,历史人物.南北朝
安德王,历史人物.南北朝
高延宗,历史人物.南北朝
齐幼主,历史人物.南北朝
高恒,历史人物.南北朝
周孝闵帝,历史人物.南北朝
宇文觉,历史人物.南北朝
周明帝,历史人物.南北朝
宇文毓,历史人物.南北朝
周武帝,历史人物.南北朝
宇文邕,历史人物.南北朝
周宣帝,历史人物.南北朝
宇文赟,历史人物.南北朝
周静帝,历史人物.南北朝
宇文衍,历史人物.南北朝
毛德祖,历史人物.南北朝
刘义真,历史人物.南北朝
王昙首,历史人物.南北朝
王弘,历史人物.南北朝
到彦之,历史人物.南北朝
檀道济,历史人物.南北朝
殷景仁,历史人物.南北朝
徐湛之,历史人物.南北朝
刘义宣,历史人物.南北朝
何尚之,历史人物.南北朝
宗悫,历史人物.南北朝
刘义恭,历史人物.南北朝
柳元景,历史人物.南北朝
沈庆之,历史人物.南北朝
鲍照,历史人物.南北朝
王玄谟,历史人物.南北朝
刘休仁,历史人物.南北朝
刘休范(範),历史人物.南北朝
阮佃夫,历史人物.南北朝
袁粲,历史人物.南北朝
沈攸之,历史人物.南北朝
褚渊,历史人物.南北朝
王俭,历史人物.南北朝
纪僧真,历史人物.南北朝
江敩,历史人物.南北朝
王敬则,历史人物.南北朝
萧坦之,历史人物.南北朝
陈显达,历史人物.南北朝
江淹,历史人物.南北朝
刘季连,历史人物.南北朝
曹景宗,历史人物.南北朝
任昉,历史人物.南北朝
陈伯之,历史人物.南北朝
沈约,历史人物.南北朝
韦叡,历史人物.南北朝
昌义之,历史人物.南北朝
萧宏,历史人物.南北朝
殷芸,历史人物.南北朝
萧宝寅,历史人物.南北朝
萧综,历史人物.南北朝
徐勉,历史人物.南北朝
阮孝绪,历史人物.南北朝
陈庆之,历史人物.南北朝
朱异,历史人物.南北朝
萧子云(雲),历史人物.南北朝
羊侃,历史人物.南北朝
萧正德,历史人物.南北朝
萧纶,历史人物.南北朝
侯景,历史人物.南北朝
王僧辩,历史人物.南北朝
冯宝,历史人物.南北朝
侯安都,历史人物.南北朝
周迪,历史人物.南北朝
程灵洗,历史人物.南北朝
章昭达,历史人物.南北朝
王琳,历史人物.南北朝
吴明彻,历史人物.南北朝
顾野王,历史人物.南北朝
徐陵,历史人物.南北朝
冯仆(僕),历史人物.南北朝
施文庆,历史人物.南北朝
沈客卿,历史人物.南北朝
冼夫人,历史人物.南北朝
萧摩诃,历史人物.南北朝
崔宏,历史人物.南北朝
长孙嵩,历史人物.南北朝
奚斤,历史人物.南北朝
于栗单,历史人物.南北朝
万度归,历史人物.南北朝
崔浩,历史人物.南北朝
拓跋晃,历史人物.南北朝
宗爱,历史人物.南北朝
古弼,历史人物.南北朝
吐奚爱弼,历史人物.南北朝
张伟,历史人物.南北朝
游雅,历史人物.南北朝
薛安都,历史人物.南北朝
源贺,历史人物.南北朝
刁雍,历史人物.南北朝
高允,历史人物.南北朝
尉元,历史人物.南北朝
李安世,历史人物.南北朝
冯熙,历史人物.南北朝
元恂,历史人物.南北朝
穆泰,历史人物.南北朝
李沖,历史人物.南北朝
王肃,历史人物.南北朝
元羽,历史人物.南北朝
元丕,历史人物.南北朝
元愉,历史人物.南北朝
元英,历史人物.南北朝
邢峦,历史人物.南北朝
杨大眼,历史人物.南北朝
于忠,历史人物.南北朝
元怿,历史人物.南北朝
崔亮,历史人物.南北朝
元叉,历史人物.南北朝
元义,历史人物.南北朝
傅竖眼,历史人物.南北朝
郦道元,历史人物.南北朝
元顺,历史人物.南北朝
元雍,历史人物.南北朝
尔朱荣,历史人物.南北朝
元颢,历史人物.南北朝
尔朱天光,历史人物.南北朝
尔朱世隆,历史人物.南北朝
尔朱兆,历史人物.南北朝
高乾,历史人物.南北朝
元悦,历史人物.南北朝
贺拔岳,历史人物.南北朝
元法僧,历史人物.南北朝
窦泰,历史人物.南北朝
高昂,历史人物.南北朝
万俟洛,历史人物.南北朝
王罴,历史人物.南北朝
贺拔胜,历史人物.南北朝
苏绰,历史人物.南北朝
信都芳,历史人物.南北朝
高欢,历史人物.南北朝
王思政,历史人物.南北朝
杨衒之,历史人物.南北朝
苏亮,历史人物.南北朝
阿那瓌,历史人物.南北朝
綦毋怀文,历史人物.南北朝
宇文泰,历史人物.南北朝
卢辩,历史人物.南北朝
崔暹,历史人物.南北朝
斛律金,历史人物.南北朝
于谨,历史人物.南北朝
杨忠,历史人物.南北朝
高叡,历史人物.南北朝
和士开,历史人物.南北朝
高俨,历史人物.南北朝
庾信,历史人物.南北朝
宇文护,历史人物.南北朝
斛律光,历史人物.南北朝
斛律羡,历史人物.南北朝
高长恭,历史人物.南北朝
祖珽,历史人物.南北朝
王杰,历史人物.南北朝
王轨,历史人物.南北朝
韦孝宽,历史人物.南北朝
王谦,历史人物.南北朝
宇文招,历史人物.南北朝
尉迟迥,历史人物.南北朝
高阿那肱,历史人物.南北朝
于翼,历史人物.南北朝
颜之推,历史人物.南北朝
隋文帝,历史人物.隋
杨坚,历史人物.隋
独孤皇后,历史人物.隋
隋炀帝,历史人物.隋
杨广,历史人物.隋
隋恭帝,历史人物.隋
杨侑,历史人物.隋
杨侗,历史人物.隋
李穆,历史人物.隋
王长述,历史人物.隋
王劭,历史人物.隋
皇甫绩,历史人物.隋
柳雄亮,历史人物.隋
阴寿,历史人物.隋
王谊,历史人物.隋
刘昉,历史人物.隋
宇文忻,历史人物.隋
杨爽,历史人物.隋
豆卢勣,历史人物.隋
元晖,历史人物.隋
韦师,历史人物.隋
刘仁恩,历史人物.隋
达奚长儒,历史人物.隋
郑译,历史人物.隋
夸吕,历史人物.隋
辛彦之,历史人物.隋
韩擒虎,历史人物.隋
卢恺,历史人物.隋
王仲宣,历史人物.隋
梁彦光,历史人物.隋
贺娄子干(幹),历史人物.隋
樊叔略,历史人物.隋
卢贲,历史人物.隋
刘孝孙,历史人物.隋
梁睿,历史人物.隋
韦世康,历史人物.隋
刘臻,历史人物.隋
赵煚,历史人物.隋
王世积,历史人物.隋
史万岁,历史人物.隋
安义公主,历史人物.隋
王伽,历史人物.隋
苏孝慈,历史人物.隋
柳彧,历史人物.隋
李安,历史人物.隋
庞晃,历史人物.隋
令狐熙,历史人物.隋
杨勇,历史人物.隋
皇甫诞,历史人物.隋
杨谅,历史人物.隋
兰陵公主,历史人物.隋
元胄,历史人物.隋
赵仲卿,历史人物.隋
柳述,历史人物.隋
荣毗,历史人物.隋
崔弘度,历史人物.隋
周罗睺,历史人物.隋
刘方,历史人物.隋
韦冲,历史人物.隋
崔仲方,历史人物.隋
杨素,历史人物.隋
高颎,历史人物.隋
贺若弼,历史人物.隋
宇文弓,历史人物.隋
杨弘,历史人物.隋
薛道衡,历史人物.隋
长孙晟,历史人物.隋
张胄玄,历史人物.隋
朱宽,历史人物.隋
王君政,历史人物.隋
李春,历史人物.隋
牛弘,历史人物.隋
韩洪,历史人物.隋
郭衍,历史人物.隋
杨雄,历史人物.隋
麦铁杖,历史人物.隋
段文振,历史人物.隋
于仲文,历史人物.隋
陆知命,历史人物.隋
元寿,历史人物.隋
杨达,历史人物.隋
宇文恺,历史人物.隋
张衡,历史人物.隋
辛公义(约 ),历史人物.隋
史祥,历史人物.隋
阎毗,历史人物.隋
杨玄感,历史人物.隋
元弘嗣,历史人物.隋
赵元淑,历史人物.隋
吐万绪,历史人物.隋
鱼俱罗,历史人物.隋
卢太翼,历史人物.隋
何稠,历史人物.隋
房彦谦,历史人物.隋
周法尚,历史人物.隋
斛斯政,历史人物.隋
董纯,历史人物.隋
郎茂,历史人物.隋
刘权,历史人物.隋
樊子盖,历史人物.隋
张须陀,历史人物.隋
宇文述,历史人物.隋
杨义臣,历史人物.隋
薛世雄,历史人物.隋
王仁恭,历史人物.隋
阴世师,历史人物.隋
张镇州,历史人物.隋
袁充,历史人物.隋
来护儿,历史人物.隋
裴蕴,历史人物.隋
许善心,历史人物.隋
司马德戡,历史人物.隋
沈光,历史人物.隋
杨暕,历史人物.隋
元文都,历史人物.隋
薛举,历史人物.隋
王辩,历史人物.隋
刘长恭,历史人物.隋
尧君素,历史人物.隋
李景,历史人物.隋
王伯当,历史人物.隋
赵才,历史人物.隋
宇文化及,历史人物.隋
李轨,历史人物.隋
陈稜,历史人物.隋
裴仁基,历史人物.隋
独孤怀恩,历史人物.隋
刘季真,历史人物.隋
宋金刚,历史人物.隋
沈法兴,历史人物.隋
单雄信,历史人物.隋
朱粲,历史人物.隋
苏威,历史人物.隋
王世充,历史人物.隋
杨汪,历史人物.隋
萧铣,历史人物.隋
刘武周,历史人物.隋
徐圆朗,历史人物.隋
张善安,历史人物.隋
罗艺,历史人物.隋
裴矩,历史人物.隋
梁师都,历史人物.隋
杨恭仁,历史人物.隋
义成公主,历史人物.隋
柳俭,历史人物.隋
刘斌,历史人物.隋
唐高祖,历史人物.唐
李渊,历史人物.唐
唐太宗,历史人物.唐
李世民,历史人物.唐
长孙皇后,历史人物.唐
唐高宗,历史人物.唐
李治,历史人物.唐
王皇后,历史人物.唐
武则天,历史人物.唐
唐中宗,历史人物.唐
李显,历史人物.唐
韦皇后,历史人物.唐
唐睿宗,历史人物.唐
李旦,历史人物.唐
唐殇帝,历史人物.唐
李重茂,历史人物.唐
唐玄宗,历史人物.唐
唐明皇,历史人物.唐
李隆基,历史人物.唐
杨贵妃,历史人物.唐
杨太真,历史人物.唐
唐肃宗,历史人物.唐
李亨,历史人物.唐
张良娣,历史人物.唐
唐代宗,历史人物.唐
李豫,历史人物.唐
唐德宗,历史人物.唐
李适,历史人物.唐
唐顺宗,历史人物.唐
李诵,历史人物.唐
唐宪宗,历史人物.唐
李纯,历史人物.唐
唐穆宗,历史人物.唐
李恒,历史人物.唐
唐敬宗,历史人物.唐
李湛,历史人物.唐
唐文宗,历史人物.唐
李昂,历史人物.唐
唐武宗,历史人物.唐
李瀍,历史人物.唐
唐宣宗,历史人物.唐
李忱,历史人物.唐
唐懿宗,历史人物.唐
李漼,历史人物.唐
唐僖宗,历史人物.唐
李儇,历史人物.唐
唐昭宗,历史人物.唐
李晔,历史人物.唐
唐哀帝,历史人物.唐
李柷,历史人物.唐
刘文静,历史人物.唐
韦仁寿,历史人物.唐
李袭誉,历史人物.唐
罗士信,历史人物.唐
殷开山,历史人物.唐
平阳公主,历史人物.唐
李建成,历史人物.唐
李元吉,历史人物.唐
封德彝,历史人物.唐
王君廓,历史人物.唐
温大雅,历史人物.唐
屈突通,历史人物.唐
杜淹,历史人物.唐
马三宝,历史人物.唐
杜如晦,历史人物.唐
李纲,历史人物.唐
李神通,历史人物.唐
裴寂,历史人物.唐
张公谨,历史人物.唐
王远知,历史人物.唐
武士彠,历史人物.唐
刘政会,历史人物.唐
丘和,历史人物.唐
温彦博,历史人物.唐
秦琼,历史人物.唐
柴绍,历史人物.唐
史大奈,历史人物.唐
王珪,历史人物.唐
皇甫无逸,历史人物.唐
长孙顺德,历史人物.唐
安修仁,历史人物.唐
苏世长,历史人物.唐
李孝恭,历史人物.唐
段志玄,历史人物.唐
宇文士及,历史人物.唐
魏征(徵),历史人物.唐
侯君集,历史人物.唐
李大亮,历史人物.唐
岑文本,历史人物.唐
姜行本,历史人物.唐
韦挺,历史人物.唐
冯盎,历史人物.唐
刘洎,历史人物.唐
张亮,历史人物.唐
高士廉,历史人物.唐
杨师道,历史人物.唐
马周,历史人物.唐
萧瑀,历史人物.唐
房玄龄,历史人物.唐
李靖,历史人物.唐
郭孝恪,历史人物.唐
刘弘基,历史人物.唐
李泰,历史人物.唐
房遗爱,历史人物.唐
薛万彻,历史人物.唐
李道宗,历史人物.唐
张行成,历史人物.唐
常何,历史人物.唐
杨弘礼,历史人物.唐
高季辅,历史人物.唐
阿史那社尔,历史人物.唐
唐俭,历史人物.唐
崔义玄,历史人物.唐
张士贵,历史人物.唐
孙伏伽,历史人物.唐
杜正伦,历史人物.唐
尉迟恭,历史人物.唐
褚遂良,历史人物.唐
长孙无忌,历史人物.唐
韩瑗,历史人物.唐
唐临,历史人物.唐
崔仁师,历史人物.唐
郭子和,历史人物.唐
乔师望,历史人物.唐
程名振,历史人物.唐
上官仪,历史人物.唐
张玄素,历史人物.唐
丘行恭,历史人物.唐
于志宁,历史人物.唐
程止金,历史人物.唐
程知节,历史人物.唐
刘祥道,历史人物.唐
李义府,历史人物.唐
苏定方,历史人物.唐
杨弘武,历史人物.唐
李勣,历史人物.唐
徐懋功,历史人物.唐
王义方,历史人物.唐
卢承庆,历史人物.唐
许敬宗,历史人物.唐
契苾何力,历史人物.唐
张文瓘,历史人物.唐
明崇俨,历史人物.唐
